random_ID,NZDep2006,ch_asian,ch_euro,ch_maori,ch_melaa,ch_other,ch_pacific,m_age,m_asian,m_euro,m_maori,m_melaa,m_other,m_pacific,m_wklfs_code,d_age,d_asian,d_euro,d_maori,d_melaa,d_other,d_pacific,d_wklfs_code,bedroom_count_code,m_years_at_addr_code,m_tenure_holder_code,m_education,m_work_hours,m_smoke,m_income_srce7,m_income_srce8,m_income_srce9,m_income_srce10,m_income_srce11,m_income_srce12,d_years_at_addr_code,d_tenure_holder_code,d_education,d_work_hours,d_smoke,d_income_srce7,d_income_srce8,d_income_srce9,d_income_srce10,d_income_srce11,d_income_srce12,ch_sex,child_depend_family_type_code,d_family_role_code,heat_fuel,m_family_role_code,telecomm1_code,telecomm2_code,telecomm4_code,usual_resdnt_count_code,twin,singparstat,total_income_hhld_code,Outlier,ExtremeValue
2157,6,0,1,0,0,0,0,33,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,3,2,1,12,0,3,0,0,0,0,0,0,4,1,11,42,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,13,no,no
2158,2,1,0,0,0,0,0,26,1,0,0,0,0,0,4,41,1,0,0,0,0,0,1,4,5,2,9,0,?,0,0,0,0,0,0,6,1,4,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,14,no,no
2159,2,0,1,0,0,0,0,35,0,1,0,0,0,0,2,38,0,1,0,0,0,0,1,5,1,1,11,30,3,0,0,0,0,0,0,0,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,14,no,no
2160,3,0,1,0,0,0,0,30,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,1,2,8,0,2,0,0,0,0,0,0,0,2,4,45,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,11,no,no
2161,4,1,0,0,0,0,0,34,1,0,0,0,0,0,4,36,1,0,0,0,0,0,1,2,0,2,11,0,3,0,0,0,0,0,0,0,2,9,40,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,3,1,1,11,no,no
2164,2,0,0,0,0,0,1,27,0,0,0,0,0,1,4,31,0,0,?,0,0,1,?,4,2,2,8,35,?,0,0,1,0,0,0,2.823703,2,3,0,1,0,0,1,0,0,0,1,21,1,1,1,1,99,4,8,1,1,14,no,no
2166,2,0,1,0,0,0,0,29,0,1,0,0,0,0,2,32,0,1,0,0,0,0,1,4,4,1,9,12,3,0,0,0,0,0,0,4,1,11,40,3,0,0,0,0,0,0,2,21,1,1,1,99,2,99,4,1,1,14,no,no
2167,8,0,1,0,0,0,0,34,0,1,0,0,0,0,2,40,0,1,0,0,0,0,1,3,6,1,1,16,3,0,0,0,0,0,0,2,1,8,55,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,13,no,no
2168,7,0,1,1,0,0,0,17,0,1,0,0,0,0,4,24,0,0,1,0,0,0,1,4,2,2,2,0,3,0,0,0,0,0,0,0,2,8,55,1,0,0,0,0,0,0,1,21,1,1,1,1,99,99,3,1,1,10,no,no
2169,8,0,1,0,0,0,0,34,0,1,0,0,0,0,4,25,0,1,0,0,0,0,1,3,3,2,9,0,2,0,0,0,0,0,0,2,1,8,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,13,no,no
2170,8,0,0,0,0,0,0,25,?,0,0,0,?,?,4,33.721865,?,?,?,?,?,?,?,1,0,?,8,0,?,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,99,99,4,1,2,7,no,no
2171,1,0,1,0,0,0,0,32,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,5,2,1,2,0,3,0,0,0,0,0,0,1,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,14,no,no
2172,4,0,1,1,0,0,0,27,0,1,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,4,0,2,1,0,1,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,99,6,1,2,12,no,no
2175,10,0,1,1,0,0,0,29,0,1,1,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,0,2,2,0,1,0,0,1,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,99,2,99,6,1,2,11,no,no
2176,8,1,0,0,0,0,0,30,1,0,0,0,0,0,4,39,1,0,0,0,0,0,1,2,0,1,11,0,3,0,0,0,0,0,0,1,1,11,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,13,no,no
2177,10,1,0,0,0,0,0,38,1,0,0,0,0,0,1,43,1,0,0,0,0,0,1,2,2.788198,2,11,30,?,0,0,0,0,0,0,2.823703,?,?,34.026761,?,0,0,0,0,0,0,2,21,1,1,1,99,2,99,3,1,1,6,no,no
2178,8,0,1,0,0,0,0,21,0,1,0,0,0,0,2,33.721865,?,?,?,?,?,?,?,4,0,2,7,0,3,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,99,99,4,1,2,12,no,no
2179,4,0,1,0,0,0,0,30,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,2,0,2,4,0,3,0,0,0,0,0,0,0,2,8,30,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,11,no,no
2180,3,0,1,0,0,0,0,29,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,4,0,2,7,0,3,0,0,0,0,0,0,2.823703,2,4,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,5,1,1,10,no,no
2182,6,0,1,0,0,0,0,29,0,1,0,0,0,1,2,33.721865,?,?,?,?,?,?,?,4,2.788198,1,?,45,1,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,99,2,1,2,7,yes,no
2183,7,0,1,0,0,0,0,33,0,1,0,0,0,0,4,32,0,0,0,0,1,0,1,3,2,2,5,20,1,0,0,0,0,0,0,2,2,0,50,2,0,0,0,0,0,0,2,21,1,1,1,1,99,99,4,1,1,11,no,no
2185,1,0,1,0,0,0,0,31,0,1,0,0,0,0,1,36,0,1,0,0,0,0,1,4,3,1,12,37,3,0,0,0,0,0,0,3,1,11,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,14,no,no
2187,9,0,1,0,0,0,0,20,0,1,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,0,2,1,0,3,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,99,3,1,2,10,no,no
2189,1,0,0,0,0,1,0,32,0,0,0,0,1,0,4,32,0,0,0,0,1,0,1,4,2,1,9,0,3,0,0,0,0,0,0,1,1,13,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,12,no,no
2190,5,0,1,0,0,0,0,32,0,1,0,0,0,0,4,39,0,1,0,0,0,0,1,4,3,2,8,0,2,0,0,0,0,0,0,3,1,1,60,2,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,12,no,no
2191,10,1,0,0,0,0,0,34,1,0,0,0,0,0,4,43,1,0,0,0,0,0,1,3,2,2,12,0,3,0,0,0,0,0,0,2,2,11,40,3,0,0,0,0,0,0,1,21,1,1,1,99,2,99,3,1,1,10,no,no
2192,4,0,1,0,0,0,0,29,0,1,0,0,0,0,4,30,0,1,0,0,0,0,1,3,2,1,11,0,3,0,0,0,0,0,0,2,1,8,34.026761,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,13,no,no
2193,6,0,1,0,0,0,0,32,0,1,0,0,0,0,1,32,0,1,0,0,0,0,1,4,4,1,3,30,3,0,0,0,0,0,0,1,1,4,40,1,0,0,0,0,0,0,1,21,1,1,1,99,2,4,3,1,1,14,no,no
2195,10,0,0,1,0,0,0,21,0,0,1,0,0,0,4,33.721865,?,?,?,?,?,?,?,3.247138,0,?,?,0,1,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,99,99,99,2,1,2,6,no,no
2196,4,0,1,0,0,0,0,32,0,0,0,0,1,0,1,32,0,1,0,0,0,0,1,4,1,1,13,8.619314,3,0,0,0,0,0,0,3,1,11,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,14,no,no
2197,9,0,1,0,0,0,0,28,0,1,0,0,0,0,1,28,0,1,0,0,0,0,1,3,1,1,2,28,3,0,0,0,0,0,0,1,1,0,50,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,3,1,1,12,no,no
2198,10,0,0,0,0,0,0,34,0,1,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,0,2,0,0,1,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,4,2,2,8,no,no
2199,2,0,1,0,0,0,0,29,0,1,0,0,0,0,4,30,0,0,0,0,1,0,1,4,0,2,0,0,3,0,0,0,0,0,1,0,2,0,47,2,0,0,0,0,0,1,2,21,1,1,1,1,2,4,5,1,1,13,no,no
2200,4,0,0,0,0,1,0,34,0,?,?,0,0,0,4,36,0,0,0,0,1,0,1,3,2.788198,?,11,0,3,0,0,0,0,0,0,1,1,12,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,12,no,no
2201,2,0,0,0,0,1,0,30,0,0,0,0,1,0,1,30,0,0,?,?,1,0,1,3,6,2,3,30,3,0,0,0,0,0,0,2.823703,2,0,40,?,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,14,no,no
2202,10,0,0,0,0,1,0,34,0,0,0,0,1,0,4,34,0,0,0,0,1,0,1,2,4,1,3,0,2,0,0,0,0,0,0,4,1,1,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,8,no,no
2204,2,1,0,0,0,0,0,43,1,0,0,0,0,0,4,40,1,0,0,0,0,0,1,3,2,2,4,0,3,0,0,0,0,0,0,2,?,4,34.026761,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,11,no,no
2206,4,0,1,0,0,0,0,33,0,1,0,0,0,0,2,34,0,1,0,0,0,0,1,3,6,1,7,16,3,0,0,0,0,0,0,6,1,1,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,13,no,no
2208,4,0,0,0,0,1,0,37,0,1,?,0,0,?,?,34,0,0,0,0,1,0,1,3,4,1,4,0,2,0,0,0,0,0,0,2,1,1,43,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,10,no,no
2209,4,0,1,0,0,0,0,32,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,3,1,8,0,2,0,0,0,0,0,0,3,1,8,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,13,no,no
2210,8,0,0,1,0,0,1,34,0,0,0,0,0,1,4,30,0,1,1,0,0,0,1,3,0,2,8,0,2,0,0,0,0,0,0,0,2,8,42,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,11,no,no
2211,3,0,1,0,0,0,0,26,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,2,0,1,2,0,1,0,0,0,0,0,0,0,?,3,50,?,0,0,0,0,0,0,2,21,1,1,1,1,99,99,3,1,1,11,no,no
2213,2,0,1,1,0,0,0,33,0,1,0,0,0,0,1,29,0,1,1,0,0,0,1,3,2,1,6,20,?,0,0,0,0,0,0,2,1,11,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,12,no,no
2214,7,0,1,1,0,0,0,34,0,1,1,0,0,0,4,45,0,1,1,0,0,0,1,3,3,2,1,0,1,0,0,0,0,0,0,0,2,7,45,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,12,no,no
2215,9,0,1,0,0,0,0,22,0,1,0,0,0,0,4,20,0,1,0,0,0,0,1,2,0,2,9,0,1,0,0,0,0,0,0,1,2,0,45,3,0,0,0,0,0,0,1,21,1,1,1,1,99,99,3,1,1,10,no,no
2217,2,1,0,0,0,0,0,31,1,0,0,0,0,0,4,26,1,0,0,0,0,0,1,3,4,2,11,25,3,0,0,0,0,0,1,2,?,11,40,1,0,0,0,0,0,1,1,21,1,1,1,1,2,4,4,1,1,13,no,no
2219,1,1,1,0,0,0,0,40,0,1,0,0,0,0,1,58,0,1,0,0,0,0,1,4,0,2,5,60,3,0,0,0,0,0,0,2,1,8,32,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,14,yes,no
2220,4,0,1,0,0,0,0,39,0,1,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,2,0,1,10,0,2,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,3,1,2,4,no,no
2221,6,0,0,0,0,1,0,31,0,0,0,0,1,0,4,34,0,0,0,0,1,0,1,3,4,1,10,0,3,0,0,0,0,0,0,4,1,2,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,14,no,no
2222,2,0,1,0,0,0,0,34,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,4,6,1,7,0,3,0,0,0,0,0,0,6,1,8,48,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,12,no,no
2223,9,0,1,0,0,0,0,29,0,1,0,0,0,0,4,27,0,1,0,0,0,0,1,4,2,1,0,0,3,0,0,0,0,0,0,0,1,1,55,?,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,8,no,no
2226,10,0,1,1,0,0,0,31,0,1,1,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,0,2,5,0,1,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,99,2,99,5,1,2,6,no,no
2227,8,0,1,0,0,0,0,25,0,1,0,0,0,0,4,27,0,1,0,0,0,0,1,3,2,2,7,0,3,0,0,0,0,0,0,1,2,8,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,13,no,no
2229,3,0,1,0,0,0,0,33,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,4,0,1,4,0,2,0,0,0,0,0,0,0,1,4,45,?,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,12,no,no
2230,9,0,1,1,0,0,0,30,0,0,1,0,0,0,4,45,0,1,1,0,0,0,1,4,1,2,0,0,1,0,0,0,0,0,0,1,2,2,40,3,0,0,0,0,0,0,1,23,1,1,1,1,99,99,8,1,1,12,no,no
2231,7,0,1,0,0,0,0,42,0,1,0,0,0,0,2,33.721865,?,?,?,?,?,?,?,3,3,2,0,15,3,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,99,4,1,2,5,no,no
2232,1,0,1,0,0,0,0,31,0,1,0,0,0,0,4,31,0,?,0,0,?,0,1,3,0,1,11,0,3,0,0,0,0,0,0,0,1,8,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,13,no,no
2233,5,0,1,0,0,0,0,31,0,1,0,0,0,0,2,40,0,1,0,0,0,0,1,3,1,1,11,25,3,0,0,0,0,0,0,3,1,8,53,2,0,0,0,0,0,0,1,21,1,1,1,99,2,4,3,1,1,13,no,no
2234,3,0,1,0,0,0,0,24,0,1,0,0,0,0,2,32,0,1,0,0,0,0,1,3,0,1,2,9,2,0,0,0,0,0,0,0,1,3,45,1,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,12,no,no
2235,9,0,0,0,0,0,1,25,0,0,0,0,0,1,4,33.721865,?,?,?,?,?,?,?,3,20,2,0,0,3,0,0,0,0,0,1,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,99,2,99,7,1,2,12,yes,no
2237,2,0,1,0,0,0,0,30,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,4,1,1,6,0,3,0,0,0,0,0,0,1,1,2,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,13,no,no
2238,6,0,1,0,0,0,0,19,0,1,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,2,0,2,0,0,1,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,99,2,1,2,7,no,no
2239,3,0,0,1,0,0,0,32,0,1,1,0,0,0,2,33.721865,?,?,?,?,?,?,?,4,0,2,13,10,1,0,0,1,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,5,1,2,12,no,no
2241,2,0,1,0,0,0,0,33,0,1,0,0,0,0,1,34,0,1,0,0,0,0,1,5,3,1,11,36,3,0,0,0,0,0,0,2.823703,1,11,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,14,no,no
2242,1,0,1,0,0,0,0,36,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,4,2,1,11,0,3,0,0,0,0,0,0,2,1,11,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,14,no,no
2243,1,0,1,0,0,0,0,36,0,1,0,0,0,0,3,35,0,1,0,0,0,0,1,3,2,1,11,0,?,0,0,0,0,0,0,2,1,13,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,14,no,no
2244,1,1,0,0,0,0,0,37,1,0,0,0,0,0,4,30,1,0,0,0,0,0,1,4,1,1,9,0,3,0,0,0,0,0,0,5,1,10,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,12,no,no
2245,8,0,1,0,0,0,0,24,0,1,0,0,0,0,4,24,0,1,0,0,0,0,1,2,4,2,9,0,3,0,0,0,0,0,0,4,2,10,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,8,no,no
2246,7,0,1,0,0,0,0,22,0,1,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,0,2,0,0,1,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,99,2,99,5,2,2,6,no,no
2247,2,0,1,1,0,0,0,23,0,1,1,0,0,0,4,32,0,1,0,0,0,0,1,2,0,2,3,0,2,0,0,0,0,0,0,0,2,0,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,10,no,no
2248,2,1,0,0,0,0,0,28,1,0,0,0,0,0,2,33,1,0,0,0,0,0,1,4,4,1,8,20,3,0,0,0,0,0,0,4,1,8,40,?,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,14,no,no
2249,3,0,1,0,0,0,0,31,0,1,0,0,0,0,1,32,0,1,0,0,0,0,1,3,6,1,8,34,3,0,0,0,0,0,0,4,1,9,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,12,no,no
2251,9,1,0,0,0,0,0,36,1,0,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,2,2,?,?,0,3,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,99,2,4,2,1,2,5,no,no
2252,9,0,1,1,0,0,1,21,0,1,1,0,0,1,4,21,0,0,0,0,0,1,2,3,5,2,2,0,3,0,0,0,0,0,1,1,2,4,8,3,0,0,0,0,0,1,2,21,1,1,1,1,2,4,6,1,1,11,no,no
2253,4,0,1,1,0,0,0,25,0,1,0,0,0,0,1,27,0,1,1,0,0,0,1,3,0,2,5,0,1,0,0,0,0,0,0,0,2,3,52,1,0,0,0,0,0,0,1,21,1,1,1,1,99,99,3,1,1,11,no,no
2255,3,0,1,0,0,0,0,33,0,1,0,0,0,0,2,34,0,1,0,0,0,0,1,3,4,1,12,11,2,0,0,0,0,0,0,6,1,3,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,14,no,no
2257,6,0,1,1,0,0,0,33,0,1,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,0,1,0,0,1,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,2,1,2,3,no,no
2258,10,0,1,1,0,0,0,24,0,1,1,0,0,0,4,33.721865,?,?,?,?,?,?,?,2,1,?,0,0,1,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,99,99,99,3,1,2,5,no,no
2259,8,0,1,0,0,0,0,31,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,5,1,2,0,3,0,0,0,0,0,0,6,1,3,60,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,12,no,no
2261,1,0,1,0,0,0,0,38,0,1,0,0,0,0,2,35,0,1,0,0,0,0,1,3,8,1,14,24,3,0,0,0,0,0,0,8,1,11,40,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,14,no,no
2263,10,0,0,0,0,0,1,22,0,0,0,0,0,1,4,27,0,0,0,0,0,1,4,2,2,2,7,0,3,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,1,21,1,1,1,1,99,99,4,1,1,11,no,no
2264,1,0,1,0,0,0,0,36,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,5,0,2,11,0,3,0,0,0,0,0,0,0,2,10,53,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,7,1,1,14,no,no
2265,7,1,0,0,0,0,0,34,1,0,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,2,0,2,4,0,3,0,0,0,0,0,1,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,4,1,2,9,no,no
2267,7,0,0,0,0,0,1,32,0,0,0,0,0,1,1,36,0,0,0,0,0,1,1,3,3,2,4,50,2,0,0,0,0,0,0,3,2,4,50,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,5,1,1,13,yes,no
2270,9,0,1,1,0,0,0,33,0,1,0,0,0,0,2,34,0,1,1,0,1,0,1,3,1,1,3,28,3,0,0,0,0,0,0,2,1,5,47,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,12,no,no
2272,10,0,0,0,0,0,1,25,0,0,0,0,0,1,1,39,0,0,0,0,0,1,1,3,0,1,3,0,?,0,1,1,0,0,0,2,?,0,40,3,0,1,1,0,0,0,1,21,1,1,1,1,2,99,20,1,1,14,no,yes
2273,2,0,1,0,0,0,0,33,0,1,0,0,0,0,2,41,0,1,0,0,0,0,1,4,6,1,10,0,?,0,0,0,0,0,0,6,1,11,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,6,1,1,14,no,no
2274,4,0,1,0,0,0,0,28,0,1,0,0,0,0,2,29,0,1,0,0,0,0,1,4,4,1,0,2,3,0,0,0,0,0,0,1,1,?,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,12,no,no
2275,6,1,0,0,0,0,0,29,1,0,0,0,0,0,4,39,1,0,0,0,0,0,1,2,2,2,4,0,3,0,0,0,0,0,0,1,2,4,70,3,0,0,0,0,0,0,1,21,1,?,1,1,2,4,4,1,1,12,no,no
2277,5,0,1,1,0,0,0,24,0,1,1,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,18,2,1,0,2,0,1,1,1,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,5,1,2,9,yes,no
2278,9,1,0,0,0,0,0,32,1,0,0,0,0,0,4,33,0,1,0,0,0,0,2,2,2,2,11,0,3,0,0,0,0,0,0,4,2,9,34.026761,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,11,no,no
2279,9,0,1,0,0,0,0,37,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,5,8,1,1,0,3,0,0,0,0,0,0,8,1,2,34.026761,2,0,0,0,0,0,0,2,21,1,1,1,99,2,4,8,1,1,10,no,no
2280,5,0,1,1,0,0,1,27,0,0,0,0,0,1,4,33.721865,?,?,?,?,?,?,?,4,0,2,0,0,1,0,0,1,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,8,1,2,14,no,no
2281,8,0,0,0,0,1,0,35,0,0,0,0,1,0,4,45,0,0,0,0,1,0,1,4,2,1,0,0,2,0,0,0,0,0,0,2,1,0,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,7,1,1,14,no,no
2282,10,0,0,0,0,0,1,42,0,0,0,0,0,1,4,39,0,0,0,0,0,1,1,3,5,2,0,0,?,0,0,0,0,0,0,9,2,0,40,?,0,0,0,0,0,0,1,21,1,1,1,99,2,99,4,1,1,11,no,no
2284,9,0,0,0,0,0,1,38,0,0,0,0,0,1,4,27,0,?,?,?,0,?,4,3,4,2,0,0,2,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,21,1,1,1,1,99,99,5,1,1,11,no,no
2287,8,0,1,0,0,0,0,29,0,1,0,0,0,0,1,30,0,1,0,0,0,0,1,2,1,1,?,8.619314,1,0,0,0,0,0,1,0,1,?,50,?,0,0,0,0,0,1,2,21,1,1,1,1,2,4,4,1,1,14,no,no
2288,2,0,0,0,0,1,0,35,0,0,0,0,1,0,2,32,0,0,0,0,1,0,1,5,1,1,11,8.619314,3,0,0,0,0,0,0,1,1,1,50,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,12,no,no
2289,8,1,1,0,0,0,0,25,1,0,0,0,0,0,4,32,0,1,0,0,0,0,1,3,0,2,?,0,3,0,0,0,0,0,0,0,2,3,45,3,0,0,0,0,0,0,1,21,1,1,1,99,2,4,3,1,1,13,no,no
2290,6,0,1,1,0,0,0,38,0,1,0,0,0,0,4,34,0,0,1,0,0,0,3,3,5,1,8,0,1,0,0,0,0,0,0,4,1,0,0,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,5,1,1,10,no,no
2293,9,0,1,0,0,0,0,25,0,1,0,0,0,0,4,30,0,1,0,0,0,0,1,4,0,2,1,0,2,0,0,0,0,0,1,0,2,2,35,2,0,0,0,0,0,1,2,21,1,1,1,1,2,4,5,1,1,14,no,no
2294,2,0,0,0,0,1,0,31,0,0,0,0,1,0,4,38,0,0,0,0,1,0,1,3,8,1,2,0,2,0,0,0,0,0,0,4,1,2,42,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,12,no,no
2295,7,0,1,0,0,0,0,32,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,3,1,1,0,2,0,0,0,0,0,0,3,1,11,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,11,no,no
2296,4,0,0,0,0,1,0,33,0,0,0,0,1,0,4,33.721865,?,?,?,?,?,?,?,3.247138,5,1,10,0,3,0,0,0,0,0,1,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,2,1,2,12,no,no
2297,6,0,1,0,0,0,0,36,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,3,0,2,13,0,3,0,0,0,0,0,0,0,2,11,40,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,13,no,no
2298,3,1,1,0,0,0,0,22,0,0,0,0,0,0,3,26,1,1,0,0,0,0,1,2,2,2,2,0,3,0,0,1,0,0,1,2,2,8,40,3,0,0,1,0,0,1,2,21,1,1,1,1,2,4,5,1,1,11,no,no
2299,4,0,1,0,0,0,0,37,0,1,0,0,0,0,4,43,0,1,0,0,0,0,1,4,2,2,1,0,2,0,0,0,0,0,0,6,1,2,40,?,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,13,no,no
2300,5,0,1,0,0,0,0,29,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,2.788198,1,10,0,3,0,0,0,0,0,0,25,1,8,45,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,11,no,yes
