random_ID,NZDep2006,ch_asian,ch_euro,ch_maori,ch_melaa,ch_other,ch_pacific,m_age,m_asian,m_euro,m_maori,m_melaa,m_other,m_pacific,m_wklfs_code,d_age,d_asian,d_euro,d_maori,d_melaa,d_other,d_pacific,d_wklfs_code,bedroom_count_code,m_years_at_addr_code,m_tenure_holder_code,m_education,m_work_hours,m_smoke,m_income_srce7,m_income_srce8,m_income_srce9,m_income_srce10,m_income_srce11,m_income_srce12,d_years_at_addr_code,d_tenure_holder_code,d_education,d_work_hours,d_smoke,d_income_srce7,d_income_srce8,d_income_srce9,d_income_srce11,d_income_srce12,ch_sex,child_depend_family_type_code,d_family_role_code,heat_fuel,m_family_role_code,telecomm1_code,telecomm2_code,telecomm4_code,usual_resdnt_count_code,twin,singparstat,'prediction margin','predicted total_income_hhld_code',total_income_hhld_code
7415,10,0,0,0,0,0,1,36,0,0,0,0,0,1,4,?,?,?,?,?,?,?,?,6,4,2,1,0,2,0,0,1,0,0,1,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,99,2,99,10,1,2,-0.250676,14,?
7416,1,0,1,0,0,0,0,34,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,4,5,1,4,0,3,0,0,0,0,0,0,1,1,11,45,3,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.464,14,?
7418,3,0,1,0,0,0,0,20,0,1,0,0,0,0,4,23,0,1,0,0,0,0,1,3,1,2,0,0,3,0,0,0,0,0,0,1,2,7,40,2,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.35,12,?
7419,7,0,1,0,0,0,0,32,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,3,?,1,11,0,?,0,0,0,0,0,0,1,1,1,60,2,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.271586,14,?
7420,1,0,1,0,0,0,0,35,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,5,3,1,11,0,3,0,0,0,0,0,0,3,1,11,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.696,14,?
7421,4,0,1,0,0,0,0,30,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,3,8,1,8,0,3,0,0,0,0,0,0,4,1,10,46,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.302,14,?
7425,2,0,0,0,0,1,0,35,0,0,0,0,1,0,4,35,0,0,0,0,1,0,1,3,0,2,10,0,3,0,0,0,0,0,0,0,2,11,48,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.502,14,?
7426,1,0,1,0,0,0,0,37,0,1,0,0,0,0,4,41,0,1,0,0,0,0,1,3,0,1,11,0,3,0,0,0,0,0,0,0,1,2,42,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.42,14,?
7428,3,0,1,0,0,0,0,27,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,2,99,4,1,2,-0.156651,7,?
7429,8,0,1,0,0,0,0,22,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,7,2,1,0,1,0,0,0,0,0,0,10,1,0,40,2,0,0,0,0,0,2,21,1,1,1,99,2,99,4,1,1,-0.228,12,?
7430,10,0,0,1,0,0,0,35,0,0,1,0,0,0,4,38,1,0,1,0,0,0,1,3,8,2,1,0,1,0,0,0,0,0,0,2,1,1,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,6,2,1,-0.198,14,?
7431,8,0,0,0,0,0,1,40,0,0,0,0,0,1,1,40,0,0,?,?,0,1,?,3,10,2,0,20,3,0,0,1,0,0,0,?,1,3,40,?,0,0,1,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.251726,13,?
7432,1,0,1,0,0,0,0,36,0,1,0,0,0,0,2,37,0,1,0,0,0,0,1,4,1,1,13,5,?,0,0,0,0,0,0,2,1,11,50,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.629992,14,?
7433,4,0,0,0,0,1,0,29,0,0,0,0,1,0,4,31,0,1,0,0,0,0,1,3,6,1,2,0,?,0,0,0,0,0,0,6,1,9,45,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.338913,12,?
7434,7,0,1,0,0,0,0,26,0,1,0,0,0,0,4,28,0,1,0,0,0,0,1,3,0,2,7,0,3,0,0,0,0,0,0,0,1,2,45,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.302,12,?
7435,9,0,0,1,0,0,0,25,0,0,1,0,0,0,4,25,?,0,?,0,?,0,?,3,0,2,0,0,1,0,0,0,0,0,0,28,?,?,30,?,0,0,0,0,0,2,21,1,1,1,1,99,99,3,1,1,-0.219187,12,?
7438,10,0,1,1,0,0,0,27,0,0,1,0,0,0,4,19,?,0,?,0,?,?,3,5,2,2,1,0,1,0,1,1,0,0,1,8,?,0,0,?,0,1,1,0,1,1,21,1,1,1,1,2,99,8,1,1,-0.254899,14,?
7439,7,0,1,1,0,0,0,24,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,4,2,1,?,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,2,4,4,1,2,-0.132217,13,?
7441,6,0,1,0,0,0,0,34,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,0,1,12,0,2,0,0,0,0,0,0,0,1,11,?,3,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.312304,14,?
7442,6,0,1,0,0,0,0,27,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,0,2,4,10,3,0,0,0,0,0,0,2,2,1,40,3,0,0,0,0,0,2,21,1,1,1,99,2,4,6,1,1,-0.372,12,?
7444,7,0,1,0,0,0,0,35,0,1,0,0,0,0,1,35,0,1,0,0,0,0,1,3,3,1,11,?,2,0,0,0,0,0,0,3,1,2,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.35668,14,?
7445,4,1,0,0,0,0,0,23,1,0,0,0,0,0,3,30,1,0,0,0,0,0,2,2,0,2,11,0,3,0,0,0,0,0,0,0,2,13,0,3,0,0,0,0,0,1,21,1,?,1,99,2,99,4,1,1,-0.195392,12,?
7446,1,0,1,0,0,0,0,33,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,4,1,1,2,0,3,0,0,0,0,0,0,1,1,8,45,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.338,14,?
7448,10,0,0,1,0,0,0,35,0,0,1,0,0,0,4,33,0,0,1,0,0,0,1,3,1,?,0,0,1,0,0,0,0,0,0,5,2,1,40,1,0,0,0,0,0,1,21,1,1,1,1,99,99,6,1,1,-0.239222,12,?
7449,4,0,1,0,0,0,0,34,0,1,0,0,0,0,1,35,0,0,0,0,1,0,1,3,2,2,2,30,3,0,0,0,0,0,0,0,2,0,60,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.308,14,?
7450,8,1,0,0,0,0,0,27,1,0,0,0,0,0,4,43,1,0,0,0,0,0,1,3,2,2,1,0,3,0,1,0,0,0,1,2,1,4,50,1,0,1,0,0,1,1,21,1,1,1,1,2,99,6,1,1,-0.314,14,?
7451,5,0,1,0,0,0,0,29,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,3,1,1,2,0,3,0,0,0,0,0,0,7,1,2,40,2,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.33,12,?
7452,2,0,1,0,0,0,0,39,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,4,0,2,14,0,3,0,0,0,0,0,0,0,2,14,45,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.532,14,?
7455,5,0,1,0,0,0,0,33,0,1,0,0,0,0,2,39,0,1,0,0,0,0,1,3,3,1,9,22,3,0,0,0,0,0,0,3,1,8,49,3,0,0,0,0,0,1,21,1,1,1,99,2,4,4,1,1,-0.366,13,?
7457,6,0,0,0,0,1,0,33,0,0,0,0,1,0,2,32,0,0,0,0,1,0,1,3,0,1,9,25,3,0,0,0,0,0,0,3,1,10,50,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.392,14,?
7459,6,0,1,1,0,0,0,29,0,1,1,0,0,0,4,26,0,1,0,0,0,0,1,4,1,2,1,0,1,0,0,0,0,0,0,1,2,0,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.308,12,?
7460,8,0,0,1,0,0,0,30,0,0,1,0,0,0,1,25,0,0,1,0,0,0,1,3,3,2,3,40,3,0,0,0,0,0,1,0,2,0,60,3,0,0,0,0,1,1,21,1,1,1,1,2,4,6,1,1,-0.376,13,?
7462,3,1,1,0,0,0,0,37,1,1,0,0,0,0,2,38,0,1,0,0,0,0,1,3,4,?,4,0,1,0,0,0,0,0,0,?,1,2,105,1,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.235919,13,?
7463,9,0,1,0,0,0,0,29,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,1,2,0,0,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,99,99,5,1,2,-0.250543,7,?
7464,9,0,1,0,0,0,0,30,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,3,2,1,2,0,3,0,0,0,0,0,0,0,1,8,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.374,12,?
7465,8,0,1,1,0,0,1,22,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,4,7,2,1,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,2,4,6,1,2,-0.217755,14,?
7466,4,0,1,0,0,0,0,33,?,1,0,?,?,0,2,37,0,1,0,0,0,0,1,3,22,1,6,0,?,0,0,0,0,0,0,2,1,12,45,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.375456,14,?
7467,9,0,1,1,0,0,0,30,0,1,1,0,0,0,4,26,0,0,0,0,0,0,4,4,0,2,0,0,2,1,0,0,1,0,0,0,2,?,0,1,1,0,0,0,0,2,21,1,1,1,1,99,99,11,1,1,-0.159703,12,?
7468,9,0,1,1,0,0,0,22,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,1,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,2,4,3,1,2,-0.175002,6,?
7469,3,0,0,0,0,1,0,39,1,0,0,0,0,0,2,39,0,0,0,1,1,0,4,5,0,1,11,5,3,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.206,14,?
7470,3,0,1,0,0,0,0,31,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,3,1,1,11,0,3,0,0,0,0,0,0,5,1,11,50,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.472,14,?
7471,8,0,1,0,0,0,0,20,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,1,0,2,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,2,99,4,1,2,-0.128371,12,?
7472,4,1,0,0,0,0,0,31,1,0,0,0,0,0,1,31,1,0,0,0,0,0,1,3,2,1,10,40,3,0,0,0,0,0,0,2,1,11,40,3,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,-0.466,14,?
7474,1,0,1,0,0,0,0,42,1,0,?,0,0,0,1,45,0,1,0,0,0,0,1,4,0,1,11,14,3,0,0,0,0,0,0,?,2,12,50,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.501985,14,?
7478,2,0,1,0,0,0,0,23,0,1,0,0,0,0,2,?,?,?,?,?,?,?,?,3,20,2,0,8,3,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,2,4,5,1,2,-0.176919,14,?
7480,6,1,0,0,0,0,0,36,1,0,0,0,0,0,4,48,1,0,0,0,0,0,1,3,3,1,11,0,3,0,0,0,0,0,0,5,1,11,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.296,12,?
7482,8,0,1,0,0,0,0,17,0,1,0,0,0,0,4,22,0,1,0,0,0,0,2,4,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,21,1,?,1,1,99,99,6,1,1,-0.167713,12,?
7483,8,0,0,1,0,0,0,47,0,0,1,0,0,0,1,?,?,?,?,?,?,?,?,3,0,2,0,50,1,0,1,0,0,0,1,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,2,4,5,1,2,-0.184707,13,?
7484,5,0,0,0,0,1,0,34,0,0,0,0,1,0,4,34,0,0,0,0,1,0,1,2,2,1,3,0,2,0,0,0,0,0,0,4,1,0,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.266,13,?
7485,6,0,1,0,0,0,0,31,0,1,0,0,0,0,1,32,0,1,0,0,0,0,1,4,0,1,2,40,2,0,0,0,0,0,0,2,?,1,60,2,0,0,0,0,0,2,21,1,1,1,1,2,4,7,1,1,-0.3066,12,?
7486,3,0,1,1,0,0,0,32,0,1,0,0,0,0,4,33,0,0,?,0,0,0,1,4,8,1,3,0,3,0,0,0,0,0,0,4,1,0,40,3,0,0,0,0,0,2,21,1,1,1,1,2,99,5,1,1,-0.336037,12,?
7487,6,0,1,0,0,0,0,34,0,1,0,0,0,0,1,32,0,1,0,0,0,0,2,4,0,2,4,40,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.222,12,?
7488,7,0,1,0,0,0,0,35,0,1,0,0,0,0,4,34,0,1,0,0,0,1,1,4,0,1,8,0,2,0,0,0,0,0,0,3,1,3,60,3,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.372,12,?
7489,6,0,1,0,0,0,0,35,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,2,3,2,13,0,3,0,0,0,0,0,0,4,2,11,48,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.352,12,?
7490,10,0,1,0,0,0,0,24,0,1,0,0,0,0,4,24,0,1,0,0,0,0,1,3,0,2,6,0,1,0,0,0,0,0,0,0,2,0,40,1,0,0,0,0,0,1,21,1,1,1,1,2,99,5,1,1,-0.296,11,?
7491,2,0,1,0,0,0,0,30,0,1,0,0,0,0,2,33,0,1,0,0,0,0,1,4,0,1,12,8,3,0,0,0,0,0,0,3,1,11,50,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.518,14,?
7493,7,0,1,0,0,0,0,18,0,1,0,0,0,0,2,25,0,1,0,0,0,0,1,4,0,2,2,40,1,0,0,0,0,0,0,1,2,8,60,3,0,0,0,0,0,2,21,1,1,1,1,99,99,3,1,1,-0.35,10,?
7496,8,0,0,1,0,0,0,25,0,0,1,?,0,0,?,21,0,?,1,0,0,0,4,2,?,?,?,0,?,0,0,0,0,0,0,0,2,0,0,?,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.250294,11,?
7497,9,0,1,0,0,0,0,30,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,2,0,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,99,2,4,2,1,2,-0.153545,5,?
7498,2,0,0,0,0,1,0,29,0,0,0,0,1,0,2,30,0,0,0,0,1,0,1,4,2,1,11,23,3,0,0,0,0,0,0,1,1,12,55,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.366,13,?
7499,8,0,0,1,0,0,0,27,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,2,3,?,?,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,2,99,4,2,2,-0.181203,7,?
7500,8,0,1,0,0,0,1,27,0,1,0,0,0,0,4,29,0,0,0,0,0,1,1,3,4,2,0,0,2,0,0,0,0,0,0,4,2,8,40,1,0,0,0,0,0,1,21,1,1,1,1,2,99,5,1,1,-0.32,12,?
7501,9,0,1,0,0,0,0,30,0,1,0,0,0,0,1,31,0,1,0,0,0,0,1,3,0,1,7,?,2,0,0,0,0,0,0,0,1,8,45,3,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.324091,12,?
7502,10,0,0,1,0,0,0,?,?,?,?,?,?,?,?,21,0,0,1,0,0,0,4,2,?,?,?,0,?,0,0,0,0,0,0,1,2,0,0,2,0,0,1,0,0,2,31,1,1,?,1,99,99,7,1,3,-0.246692,7,?
7503,5,0,1,1,0,0,0,31,0,1,0,0,0,0,4,33,0,1,1,0,0,0,1,3,0,2,11,0,1,0,0,0,0,0,0,0,2,8,60,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.372,12,?
7504,6,0,1,0,0,0,0,30,0,1,0,0,0,0,2,41,0,1,0,0,0,0,1,3,2,1,2,14,3,0,0,0,0,0,0,4,1,8,40,?,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.323148,13,?
7506,5,0,1,0,0,0,0,35,0,1,0,0,0,0,4,42,0,1,0,0,0,0,1,2,1,1,11,0,3,0,0,0,0,0,0,3,1,11,48,2,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.404,14,?
7507,10,0,0,1,0,0,0,35,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,3,5,2,0,0,1,0,0,1,1,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,0,1,99,99,99,7,1,2,-0.164742,7,?
7508,8,0,1,0,0,0,0,34,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,2,1,11,0,3,0,0,0,0,0,0,2,1,11,40,3,0,0,0,0,0,1,21,1,1,1,99,2,99,3,1,1,-0.356,13,?
7512,1,0,1,0,0,0,0,33,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,2,1,11,0,3,0,0,0,0,0,0,?,1,6,40,3,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,-0.309617,14,?
7513,10,0,1,1,0,0,0,?,?,?,?,?,?,?,?,34,0,1,1,0,0,0,1,3,?,?,?,0,?,0,0,0,0,0,0,2,2,2,60,1,0,0,0,0,0,2,31,1,1,?,1,2,99,5,2,3,-0.185132,12,?
7515,8,0,1,0,0,0,0,27,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,2,2,11,0,3,0,0,0,0,0,0,1,2,11,48,2,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.404,12,?
7516,5,0,0,0,0,1,0,29,0,0,0,0,1,0,1,32,0,0,0,0,1,0,1,4,2,2,3,30,3,0,0,0,0,0,0,2,2,11,30,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.306,14,?
7517,1,0,1,0,0,0,0,37,0,1,0,0,0,0,1,36,0,1,0,0,0,0,1,3,3,1,11,40,3,0,0,0,0,0,0,3,1,13,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.762,14,?
7519,3,0,0,0,0,0,0,23,0,0,0,1,1,0,4,38,0,0,0,0,1,0,1,4,3,1,4,0,3,0,0,0,0,0,0,1,2,13,?,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.255728,14,?
7521,7,0,1,0,0,0,0,16,0,1,0,0,0,0,2,?,?,?,?,?,?,?,?,4,0,2,0,0,1,1,1,1,0,1,1,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,2,4,6,1,2,-0.243346,14,?
7522,7,0,1,0,0,0,0,23,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,2,2,2,2,0,2,0,0,0,0,0,0,2,2,2,42,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.348,12,?
7523,10,0,0,1,0,0,0,27,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,3,1,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,99,99,4,1,2,-0.183067,7,?
7525,4,0,1,0,0,0,0,32,0,0,0,0,1,0,2,34,0,1,0,0,0,0,1,4,9,1,10,1,3,0,0,0,0,0,0,9,1,8,50,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.31,12,?
7526,1,0,1,0,0,0,0,38,0,1,0,0,0,0,2,36,0,1,0,0,0,0,1,4,0,1,6,40,2,0,0,0,0,0,0,2,1,11,55,?,0,0,0,0,0,2,21,1,1,1,1,2,4,7,1,1,-0.518287,14,?
7528,1,0,1,0,0,0,0,24,0,1,0,0,0,0,4,29,?,?,1,0,0,?,1,2,3,2,2,0,1,0,0,0,0,0,0,0,2,2,45,3,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.268068,12,?
7529,2,0,1,0,0,0,1,38,0,0,0,0,0,1,2,43,0,1,0,0,0,0,1,4,0,1,7,20,2,0,0,0,0,0,0,3,1,4,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.436,14,?
7530,5,0,1,1,0,0,0,29,0,1,0,0,0,0,4,31,0,1,1,0,0,0,1,3,1,2,7,0,2,0,0,0,0,0,0,0,2,9,60,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.446,12,?
7531,4,1,0,0,0,0,0,35,1,0,0,0,0,0,1,32,1,0,0,0,0,0,1,4,0,2,11,37,3,0,0,0,0,0,0,0,2,13,?,3,0,0,0,0,0,2,21,1,1,1,99,2,99,4,1,1,-0.272331,12,?
7533,4,0,1,0,1,0,0,34,0,1,0,0,0,0,4,33,0,0,0,0,1,0,1,3,2,1,11,0,3,0,0,0,0,0,0,2,1,13,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.428,14,?
7534,10,0,0,1,0,0,0,25,0,0,1,0,0,0,4,26,0,0,1,0,0,0,4,4,2,2,8,0,1,0,0,1,0,0,1,0,2,8,60,3,0,0,1,0,1,2,21,1,1,1,1,2,99,4,1,1,-0.226,13,?
7535,10,0,0,0,0,0,1,30,0,0,0,0,0,1,4,28,0,0,0,0,0,1,3,3,0,2,2,0,2,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,21,1,1,1,1,2,4,6,1,1,-0.184,7,?
7538,8,0,0,1,0,0,0,22,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,4,15,2,11,0,1,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,99,2,99,5,1,2,-0.226823,13,?
7539,10,0,1,0,0,0,0,37,?,?,?,0,1,0,?,34,0,1,0,0,0,0,1,3,?,?,8,0,3,0,0,0,0,0,0,9,1,10,?,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.309559,12,?
7540,6,0,1,1,0,0,0,19,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,2,0,?,8,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,2,99,3,1,2,-0.214121,7,?
7541,4,0,1,0,0,0,0,29,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,4,5,1,2,0,3,0,0,0,0,0,0,5,1,1,?,3,0,0,0,0,0,1,21,1,1,1,99,2,99,5,1,1,-0.496538,12,?
7544,2,0,1,0,0,0,0,32,0,1,0,0,0,0,2,31,0,0,0,1,1,0,1,4,1,1,10,0,3,0,0,0,0,0,0,1,1,13,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.418,14,?
7545,10,0,0,0,0,0,1,24,0,0,0,0,0,1,4,?,?,?,?,?,?,?,?,4,0,2,2,0,1,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,2,99,6,2,2,-0.252845,14,?
7546,4,0,1,0,0,0,0,30,0,1,0,0,0,0,4,24,0,1,0,0,0,0,1,3,2,2,7,0,1,0,0,0,0,0,0,3,2,1,45,1,0,0,0,0,0,1,21,1,1,1,99,2,4,5,1,1,-0.282,12,?
7548,1,0,0,0,0,1,0,31,0,1,0,0,0,0,2,37,0,0,0,0,1,0,1,3,2,1,11,8,3,0,0,0,0,0,0,2,1,8,45,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.358,14,?
7550,8,1,1,0,0,0,0,27,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,2,99,3,1,2,-0.158239,6,?
7551,2,0,1,0,0,0,0,29,0,1,0,0,0,0,1,32,0,1,0,0,0,0,1,3,2,1,3,40,3,0,0,0,0,0,0,2,1,1,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.42,13,?
7552,6,0,0,0,0,1,0,34,0,0,0,0,1,0,4,39,0,0,0,0,1,0,1,3,6,2,2,0,2,0,0,0,0,0,0,2,2,0,50,2,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.214,10,?
7553,7,0,0,0,0,1,0,34,0,1,0,0,0,0,2,39,0,0,0,0,1,0,1,3,3,2,0,0,3,0,0,0,0,0,0,3,1,1,40,3,0,0,0,0,0,1,21,1,1,1,99,2,99,5,1,1,-0.286,11,?
7556,7,0,1,0,0,0,0,31,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,3,3,2,3,0,1,0,0,0,0,0,0,3,2,1,50,1,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.342,12,?
7557,8,0,1,0,0,0,0,35,0,1,0,0,0,0,4,39,0,1,0,0,0,0,1,3,0,2,7,0,3,0,0,0,0,0,0,0,2,10,65,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.378,13,?
7559,7,0,1,0,0,0,0,23,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,1,2,9,16,3,0,0,0,0,0,0,0,2,4,40,2,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.364,12,?
7560,10,0,0,1,0,0,0,27,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,2,6,2,1,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,99,99,4,1,2,-0.226752,7,?
7561,7,0,1,1,0,0,0,31,0,1,0,0,0,0,4,28,0,1,1,0,0,0,1,4,3,1,1,24,2,0,0,0,0,0,0,3,1,10,48,3,0,0,0,0,0,2,21,1,1,1,1,2,99,6,1,1,-0.338,12,?
7562,2,0,1,0,0,0,0,26,0,1,0,0,0,0,2,34,0,1,0,0,0,0,1,3,1,1,10,5,1,0,0,0,0,0,0,1,1,8,40,1,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,-0.372,13,?
7563,7,0,1,0,0,0,0,35,0,?,0,0,0,0,2,37,0,1,0,0,0,0,1,3,2,1,?,0,2,0,0,0,0,0,0,2,1,11,50,2,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.421364,14,?
7565,5,0,1,1,0,0,0,33,0,1,0,0,0,0,4,37,0,1,1,0,0,0,1,3,2,1,13,0,3,0,0,0,0,0,0,2,1,9,?,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.450411,14,?
7567,2,0,1,0,0,0,0,32,0,1,0,0,0,0,4,35,0,0,0,0,1,0,1,4,2,1,1,0,3,0,0,0,0,0,0,2,1,2,60,3,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.336,13,?
7568,5,0,1,0,0,0,0,23,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,4,21,2,3,0,3,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,2,4,7,1,2,-0.299375,14,?
